date,temp,temp_max,temp_min,humidity,rainfall,wind_speed
2022-11-25,12.64,17.88,9.52,49.92,0.0,1.05
2022-11-26,11.96,17.08,8.65,59.44,0.0,1.18
2022-11-27,10.64,15.75,7.37,70.18,0.0,1.1
2022-11-28,10.54,15.63,7.24,67.47,0.0,1.06
2022-11-29,11.24,16.0,8.53,61.13,0.0,1.09
2022-11-30,10.74,16.04,8.01,58.24,0.0,1.21
2022-12-01,10.1,15.51,6.67,57.25,0.0,1.25
2022-12-02,10.29,15.79,6.83,58.56,0.0,1.15
2022-12-03,10.05,15.48,7.12,52.09,0.0,1.16
2022-12-04,9.89,15.76,6.24,50.98,0.0,1.26
2022-12-05,9.71,15.27,6.38,54.06,0.0,1.21
2022-12-06,9.36,15.3,5.43,50.77,0.0,1.19
2022-12-07,9.56,15.59,6.14,57.87,0.0,1.18
2022-12-08,9.45,14.77,6.19,57.13,0.0,1.14
2022-12-09,9.99,15.2,6.95,54.13,0.0,1.13
2022-12-10,9.89,15.53,6.45,56.34,0.0,1.32
2022-12-11,10.39,16.29,6.34,52.53,0.0,1.18
2022-12-12,10.73,16.61,7.8,50.6,0.0,1.15
2022-12-13,10.21,16.25,6.51,51.96,0.0,1.31
2022-12-14,9.77,15.42,6.4,55.46,0.0,1.03
2022-12-15,8.81,14.07,4.97,61.84,0.0,1.21
2022-12-16,8.85,14.09,5.62,64.06,0.0,1.06
2022-12-17,9.12,13.78,6.49,61.27,0.0,1.08
2022-12-18,9.12,13.78,6.25,73.3,0.0,1.02
2022-12-19,8.61,13.69,5.38,79.86,0.0,1.15
2022-12-20,8.87,14.12,5.81,74.6,0.0,1.09
2022-12-21,8.66,14.79,5.45,73.86,0.0,1.32
2022-12-22,7.86,14.24,4.18,54.79,0.0,1.43
2022-12-23,8.17,14.67,3.62,44.71,0.0,1.25
2022-12-24,5.9,11.49,1.93,55.64,0.0,1.12
2022-12-25,6.92,12.42,3.5,65.55,0.0,1.39
2022-12-26,6.26,12.23,2.54,58.69,0.0,1.33
2022-12-27,5.6,12.11,0.66,64.71,0.0,1.6
2022-12-28,5.49,11.34,2.06,63.68,0.0,1.33
2022-12-29,4.98,11.28,0.89,62.76,0.0,1.16
2022-12-30,5.65,11.27,1.86,68.36,0.0,1.16
2022-12-31,5.15,10.01,2.35,74.0,0.0,1.21
2023-01-01,4.93,10.07,2.02,74.09,0.0,1.08
2023-01-02,4.49,10.49,-0.06,72.01,0.0,1.31
2023-01-03,3.78,11.37,-1.56,56.96,0.0,1.48
2023-01-04,3.68,10.94,-0.98,34.37,0.0,1.32
2023-01-05,4.73,11.59,-1.2,37.27,0.0,1.35
2023-01-06,7.01,13.36,1.58,35.37,0.0,1.31
2023-01-07,8.26,14.56,3.14,32.44,0.0,1.23
2023-01-08,8.46,14.54,5.08,35.37,0.0,1.21
2023-01-09,8.85,14.75,5.79,36.55,0.0,1.25
2023-01-10,8.06,14.33,4.18,45.96,0.0,1.28
2023-01-11,7.08,14.56,1.9,49.53,0.0,1.28
2023-01-12,6.56,13.23,2.33,53.98,0.0,1.41
2023-01-13,5.16,12.31,0.22,56.97,0.0,1.68
2023-01-14,4.91,12.11,-0.41,65.13,0.0,1.87
2023-01-15,5.53,12.33,1.59,61.89,0.0,1.56
2023-01-16,5.26,11.97,1.58,60.09,0.0,1.56
2023-01-17,4.27,10.76,0.16,55.61,0.0,1.58
2023-01-18,4.32,10.76,0.17,52.24,0.0,1.5
2023-01-19,5.07,10.84,1.52,53.75,0.0,1.42
2023-01-20,6.41,12.8,2.83,57.89,0.0,1.58
2023-01-21,6.42,13.44,2.02,50.89,0.0,1.86
2023-01-22,6.31,13.83,1.53,43.07,0.0,1.71
2023-01-23,6.78,15.13,0.76,43.63,0.0,1.97
2023-01-24,7.42,15.34,1.87,48.1,0.0,1.63
2023-01-25,8.86,16.27,4.5,49.63,0.0,1.75
2023-01-26,9.34,17.02,3.97,55.46,0.0,1.96
2023-01-27,9.7,16.86,5.76,43.76,0.0,1.79
2023-01-28,9.26,16.39,4.23,40.32,0.0,1.48
2023-01-29,10.15,16.06,5.95,43.12,0.0,1.25
2023-01-30,11.18,17.27,6.89,37.7,0.0,1.49
2023-01-31,10.91,17.45,6.68,34.98,0.0,1.45
2023-02-01,8.91,15.97,4.19,36.55,0.0,1.39
2023-02-02,8.31,17.03,0.39,40.37,0.0,1.66
2023-02-03,9.18,15.51,4.42,40.42,0.0,1.38
2023-02-04,8.78,14.87,4.41,51.03,0.0,1.29
2023-02-05,8.21,14.4,3.74,56.49,0.0,1.37
2023-02-06,7.86,14.42,3.91,57.13,0.0,1.52
2023-02-07,7.19,12.77,3.39,59.1,0.0,1.64
2023-02-08,7.58,13.68,3.37,66.54,0.03,1.52
2023-02-09,7.46,13.49,2.67,69.86,0.03,1.44
2023-02-10,8.18,14.72,3.82,56.7,0.0,1.82
2023-02-11,8.84,15.74,4.51,51.34,0.0,2.11
2023-02-12,6.71,13.48,2.12,55.4,0.0,2.26
2023-02-13,8.61,18.53,0.98,36.11,0.0,1.65
2023-02-14,9.18,16.31,4.21,35.41,0.0,1.43
2023-02-15,9.2,16.97,3.99,36.98,0.0,1.23
2023-02-16,10.4,17.75,5.51,43.03,0.0,1.4
2023-02-17,10.64,17.19,5.81,51.36,0.0,1.55
2023-02-18,11.09,18.37,5.52,50.22,0.0,1.55
2023-02-19,11.26,17.78,6.98,53.51,0.04,1.52
2023-02-20,11.26,17.18,7.07,60.24,0.0,1.46
2023-02-21,10.9,17.4,6.28,62.48,0.39,1.65
2023-02-22,10.17,16.45,5.87,51.66,0.67,1.75
2023-02-23,10.11,17.3,5.41,48.09,0.03,1.78
2023-02-24,10.44,17.44,5.91,34.93,0.01,1.7
2023-02-25,9.44,15.79,5.39,42.63,0.03,1.61
2023-02-26,9.05,15.42,4.92,47.05,1.57,1.56
2023-02-27,8.79,14.53,5.27,52.39,1.38,1.55
2023-02-28,9.5,16.04,4.37,51.16,0.01,1.72
2023-03-01,10.4,17.07,5.63,48.93,0.0,1.82
2023-03-02,10.7,16.75,6.25,47.46,0.01,1.76
2023-03-03,11.67,17.83,7.49,48.62,0.01,1.74
2023-03-04,11.9,18.22,7.33,51.75,0.03,1.62
2023-03-05,11.71,18.56,7.27,46.65,0.04,1.75
2023-03-06,11.57,18.78,6.48,44.57,0.08,1.84
2023-03-07,11.88,19.27,6.18,40.72,0.59,1.84
2023-03-08,11.33,17.42,7.24,44.83,0.6,1.54
2023-03-09,10.92,17.68,5.92,47.37,0.04,1.72
2023-03-10,11.5,18.01,6.68,45.22,0.0,1.71
2023-03-11,11.46,17.71,6.52,48.29,0.0,1.73
2023-03-12,13.03,19.46,8.25,50.25,0.06,1.59
2023-03-13,12.58,19.13,8.25,51.31,0.29,1.7
2023-03-14,11.86,18.12,7.03,54.0,0.12,1.62
2023-03-15,11.55,17.64,6.92,50.51,1.41,1.83
2023-03-16,11.21,17.36,6.26,53.11,0.67,1.69
2023-03-17,10.87,16.07,6.94,60.21,1.93,1.46
2023-03-18,10.64,15.74,6.46,67.92,5.5,1.45
2023-03-19,9.68,12.6,7.35,87.29,2.62,1.38
2023-03-20,8.12,11.16,5.78,88.31,11.2,1.59
2023-03-21,8.28,12.57,5.09,81.98,6.46,1.17
2023-03-22,9.02,14.85,4.52,71.87,0.76,1.76
2023-03-23,10.15,15.73,5.34,67.81,0.7,1.75
2023-03-24,11.25,16.69,7.22,64.86,0.48,1.62
2023-03-25,12.52,18.5,6.97,60.24,0.29,1.82
2023-03-26,12.82,20.09,7.64,52.58,0.0,2.06
2023-03-27,12.24,19.26,6.58,45.78,0.0,1.94
2023-03-28,11.62,18.12,6.05,45.74,0.01,2.02
2023-03-29,12.03,19.21,5.45,41.97,0.0,1.92
2023-03-30,12.16,19.19,5.69,43.7,0.36,1.93
2023-03-31,11.19,17.12,7.1,55.86,7.97,1.6
2023-04-01,9.99,15.23,6.32,64.92,5.76,1.33
2023-04-02,9.27,13.73,5.1,66.91,1.56,1.75
2023-04-03,11.83,17.61,6.86,63.5,0.86,1.82
2023-04-04,12.86,19.41,7.05,58.6,2.68,2.2
2023-04-05,12.68,19.64,6.39,52.37,1.18,1.84
2023-04-06,13.31,20.86,7.34,41.29,0.03,1.93
2023-04-07,13.84,21.36,7.29,38.64,0.0,1.92
2023-04-08,14.35,22.05,8.57,36.58,0.0,1.85
2023-04-09,14.85,22.3,9.35,38.05,0.01,2.02
2023-04-10,14.23,21.75,7.57,37.91,0.0,2.31
2023-04-11,15.28,22.9,8.16,34.82,0.0,2.04
2023-04-12,15.86,23.27,9.58,35.41,0.0,1.99
2023-04-13,16.02,23.53,9.53,38.87,0.0,1.92
2023-04-14,16.85,24.27,9.55,37.96,0.0,1.83
2023-04-15,17.83,25.17,11.55,38.25,0.0,1.79
2023-04-16,18.16,25.15,12.92,38.12,0.0,1.97
2023-04-17,17.6,25.14,10.18,40.67,0.0,2.13
2023-04-18,18.06,25.42,11.18,40.64,0.01,2.23
2023-04-19,18.1,26.07,9.93,41.98,0.03,2.17
2023-04-20,18.47,25.17,12.91,42.84,0.29,2.46
2023-04-21,16.33,23.56,10.67,45.4,2.46,2.07
2023-04-22,14.0,19.42,8.65,50.62,4.8,1.63
2023-04-23,13.04,19.47,7.36,58.75,5.26,1.5
2023-04-24,13.02,18.67,8.9,62.35,1.52,1.68
2023-04-25,12.99,18.82,6.92,54.99,0.66,1.79
2023-04-26,14.22,20.22,8.28,52.75,1.15,1.89
2023-04-27,14.15,21.42,7.83,49.37,0.07,1.94
2023-04-28,14.66,20.9,8.55,49.83,1.39,2.08
2023-04-29,14.59,19.8,9.06,59.41,4.45,1.85
2023-04-30,12.2,15.49,10.03,77.09,3.48,0.99
2023-05-01,12.49,16.47,9.44,67.34,0.04,1.03
2023-05-02,12.78,16.9,9.04,59.98,0.0,1.45
2023-05-03,14.03,19.58,9.78,69.42,0.86,1.67
2023-05-04,13.01,17.11,9.51,80.75,12.69,1.4
2023-05-05,14.6,21.24,8.16,60.89,0.01,1.9
2023-05-06,15.99,22.46,10.08,54.23,0.03,2.12
2023-05-07,15.93,22.13,10.64,55.83,0.15,1.71
2023-05-08,16.47,24.38,9.18,47.89,0.67,2.16
2023-05-09,16.33,23.78,10.17,37.28,0.11,2.33
2023-05-10,16.15,23.38,10.27,36.48,0.0,1.79
2023-05-11,15.64,22.89,8.43,28.76,0.0,1.96
2023-05-12,16.37,23.08,9.57,42.72,0.0,1.99
2023-05-13,17.96,24.34,12.55,51.67,0.29,1.89
2023-05-14,17.9,23.91,12.94,57.04,2.98,1.85
2023-05-15,15.8,20.77,11.37,67.23,10.34,1.83
2023-05-16,15.02,20.8,9.15,67.16,6.75,1.75
2023-05-17,16.21,22.15,11.71,66.86,6.64,1.84
2023-05-18,16.34,22.39,11.85,71.67,2.33,2.02
2023-05-19,16.61,22.47,12.02,61.37,0.87,1.96
2023-05-20,16.34,22.44,9.9,51.12,0.26,1.94
2023-05-21,16.81,22.21,11.98,51.79,1.9,1.91
2023-05-22,18.24,24.3,12.8,55.92,2.37,1.88
2023-05-23,17.5,23.5,13.4,68.1,4.83,1.73
2023-05-24,17.51,22.39,13.34,70.9,0.43,1.85
2023-05-25,16.15,21.07,12.38,72.57,3.27,2.05
2023-05-26,15.52,21.37,11.22,67.21,4.84,1.97
2023-05-27,14.97,20.4,10.48,67.76,11.5,1.76
2023-05-28,15.3,20.47,9.31,75.07,2.62,1.75
2023-05-29,17.7,23.02,12.95,65.5,0.12,1.75
2023-05-30,19.29,25.73,13.71,50.71,0.0,1.92
2023-05-31,20.32,26.98,14.13,44.15,0.0,1.96
2023-06-01,19.93,27.2,13.45,44.97,0.0,1.99
2023-06-02,19.42,25.75,13.76,42.83,0.01,1.97
2023-06-03,19.23,25.36,13.05,45.49,0.02,1.91
2023-06-04,19.82,25.97,13.12,46.59,0.0,1.98
2023-06-05,19.14,24.43,13.46,51.66,0.15,1.79
2023-06-06,19.19,24.44,14.19,50.28,0.99,1.78
2023-06-07,19.77,25.21,14.18,52.75,1.44,1.83
2023-06-08,20.85,26.71,14.71,49.82,0.02,1.75
2023-06-09,20.89,27.08,15.0,48.59,0.0,1.76
2023-06-10,20.14,26.01,14.12,58.39,0.15,1.82
2023-06-11,19.83,24.84,15.09,66.67,7.96,1.93
2023-06-12,19.97,25.23,16.12,71.14,7.94,1.7
2023-06-13,19.17,23.76,15.22,79.67,16.11,1.83
2023-06-14,19.19,23.67,15.8,77.21,21.76,2.01
2023-06-15,19.91,24.96,16.06,71.12,10.44,2.4
2023-06-16,20.14,25.28,15.71,68.37,1.99,2.34
2023-06-17,21.13,25.78,16.74,62.25,8.07,1.96
2023-06-18,19.78,23.95,15.01,74.16,16.59,2.02
2023-06-19,19.82,23.79,15.85,76.86,11.93,1.95
2023-06-20,19.9,24.46,15.14,70.26,0.97,1.92
2023-06-21,19.22,23.94,15.43,71.5,2.84,1.91
2023-06-22,19.7,25.07,14.43,76.76,3.07,1.95
2023-06-23,20.57,25.78,15.84,80.06,0.07,2.18
2023-06-24,19.99,23.69,17.4,84.48,0.09,1.92
2023-06-25,19.7,23.13,17.02,81.97,0.48,1.56
2023-06-26,20.22,25.25,15.92,77.79,0.32,2.07
2023-06-27,19.51,24.28,15.36,81.62,3.96,2.82
2023-06-28,18.99,23.06,15.22,82.9,5.79,2.54
2023-06-29,18.82,22.61,15.75,86.81,10.37,2.2
2023-06-30,18.47,21.55,16.38,88.37,3.81,1.67
2023-07-01,18.15,20.64,15.51,90.19,13.84,1.23
2023-07-02,19.61,23.71,16.87,87.52,4.31,1.75
2023-07-03,18.66,21.26,16.61,92.35,12.73,1.76
2023-07-04,18.19,20.58,16.3,92.61,24.67,1.49
2023-07-05,18.21,20.84,16.2,90.22,8.53,1.32
2023-07-06,19.11,23.16,15.77,85.88,1.29,1.76
2023-07-07,19.13,22.97,15.59,86.27,2.53,2.07
2023-07-08,19.56,23.08,16.23,88.91,0.82,2.17
2023-07-09,19.94,23.73,16.7,89.71,1.33,2.2
2023-07-10,19.25,21.53,17.65,92.28,3.64,1.98
2023-07-11,19.32,22.3,17.11,90.95,2.76,1.53
2023-07-12,19.72,23.65,17.32,90.49,6.81,2.33
2023-07-13,18.44,20.73,16.72,93.64,15.52,1.84
2023-07-14,18.14,20.92,15.78,92.04,15.46,1.92
2023-07-15,19.48,23.25,16.49,91.05,20.24,2.14
2023-07-16,19.02,22.09,16.47,88.46,4.46,1.71
2023-07-17,19.03,22.85,16.14,88.58,13.92,1.94
2023-07-18,18.28,21.36,15.33,86.54,11.05,1.57
2023-07-19,19.2,23.36,15.71,84.08,1.54,1.61
2023-07-20,20.06,24.2,16.06,87.68,3.07,1.79
2023-07-21,19.38,22.9,16.24,86.21,2.89,1.89
2023-07-22,19.44,23.64,16.05,86.05,15.28,1.84
2023-07-23,19.16,23.23,16.01,88.3,19.59,1.9
2023-07-24,17.52,20.13,15.14,89.7,12.46,1.22
2023-07-25,17.87,20.78,15.76,91.5,21.74,1.6
2023-07-26,17.85,21.09,15.02,89.74,5.42,1.47
2023-07-27,18.14,21.0,15.8,89.42,6.56,1.22
2023-07-28,18.74,21.89,16.14,91.85,8.52,1.44
2023-07-29,18.35,20.57,16.9,95.42,25.55,1.78
2023-07-30,18.43,22.07,15.93,90.95,10.84,1.56
2023-07-31,19.41,23.25,16.59,91.03,15.76,1.81
2023-08-01,20.0,23.96,16.84,85.38,5.61,1.66
2023-08-02,19.95,23.6,17.22,89.39,4.51,1.7
2023-08-03,19.57,23.86,16.38,88.53,1.88,2.02
2023-08-04,18.13,20.36,15.83,92.4,3.18,1.47
2023-08-05,18.5,21.85,16.44,91.79,4.71,1.61
2023-08-06,18.75,21.73,16.52,91.34,10.69,1.36
2023-08-07,18.58,21.22,16.59,95.2,30.77,2.13
2023-08-08,19.1,22.66,16.0,92.07,26.52,1.7
2023-08-09,18.98,21.4,17.06,93.61,9.43,1.61
2023-08-10,19.44,23.1,16.58,92.17,2.49,1.97
2023-08-11,18.92,21.54,16.79,93.68,6.63,1.67
2023-08-12,19.45,23.03,16.98,93.02,33.14,2.43
2023-08-13,17.94,20.02,16.22,95.6,16.83,1.41
2023-08-14,18.81,22.36,16.1,92.0,1.67,1.71
2023-08-15,18.74,22.13,16.87,91.56,1.32,1.43
2023-08-16,19.56,22.71,16.94,88.11,7.16,1.78
2023-08-17,19.52,22.66,17.12,91.27,7.31,1.7
2023-08-18,19.66,22.75,16.88,90.53,4.48,1.89
2023-08-19,19.42,23.43,16.09,88.3,2.91,1.92
2023-08-20,18.36,21.22,16.12,92.28,7.28,1.49
2023-08-21,18.56,21.83,16.25,93.1,8.41,1.75
2023-08-22,18.76,21.95,16.7,92.7,9.87,1.82
2023-08-23,18.14,20.7,15.61,94.66,12.25,2.02
2023-08-24,18.32,20.25,16.61,96.89,28.39,2.23
2023-08-25,17.33,19.38,15.34,96.72,35.81,1.69
2023-08-26,17.44,20.08,15.22,90.89,13.93,1.09
2023-08-27,18.83,22.32,16.09,92.93,7.3,2.42
2023-08-28,17.92,21.33,15.43,91.71,1.29,2.01
2023-08-29,17.73,21.64,14.35,88.8,1.65,1.41
2023-08-30,18.38,22.15,14.96,89.95,0.13,1.58
2023-08-31,18.56,22.21,15.88,92.62,0.72,1.83
2023-09-01,18.66,21.9,15.97,93.09,2.24,1.72
2023-09-02,18.51,20.34,16.83,95.95,2.05,1.1
2023-09-03,19.09,21.7,17.36,87.85,8.11,0.85
2023-09-04,18.7,22.13,16.32,83.39,10.66,1.15
2023-09-05,18.12,21.11,15.37,88.54,0.55,1.23
2023-09-06,18.67,22.02,16.44,84.99,0.57,1.37
2023-09-07,18.02,21.65,15.43,86.39,2.07,1.17
2023-09-08,17.27,19.62,15.47,91.31,6.31,1.54
2023-09-09,17.19,20.07,15.05,92.01,4.47,1.57
2023-09-10,18.15,22.14,15.12,88.31,0.79,1.21
2023-09-11,18.54,21.66,15.79,88.52,6.16,1.96
2023-09-12,18.5,22.12,16.24,91.58,9.93,1.61
2023-09-13,18.91,22.64,15.8,87.41,6.58,1.56
2023-09-14,18.86,22.82,15.76,90.94,2.4,1.37
2023-09-15,18.29,22.03,15.84,91.77,0.27,1.63
2023-09-16,18.51,22.26,15.66,86.65,0.1,1.15
2023-09-17,18.33,22.12,14.97,87.47,0.75,1.49
2023-09-18,18.06,21.63,14.86,85.49,5.88,1.55
2023-09-19,17.41,20.45,15.26,93.35,9.31,1.69
2023-09-20,17.39,21.18,14.36,88.66,5.38,1.36
2023-09-21,16.83,20.42,14.53,92.15,4.72,1.18
2023-09-22,16.39,19.12,14.1,91.83,8.71,1.22
2023-09-23,16.39,19.1,14.31,92.33,18.85,1.21
2023-09-24,16.64,19.97,14.29,91.2,1.53,1.14
2023-09-25,16.84,20.56,14.32,88.66,0.78,1.08
2023-09-26,17.39,20.93,13.83,87.06,1.42,1.34
2023-09-27,17.64,20.85,15.0,92.04,2.33,1.35
2023-09-28,17.9,21.8,14.61,86.74,2.36,1.28
2023-09-29,18.42,22.18,15.03,79.8,0.52,1.09
2023-09-30,16.83,19.76,14.07,89.15,4.77,0.78
2023-10-01,17.24,20.08,15.46,89.4,3.78,0.94
2023-10-02,17.0,19.06,14.8,92.57,4.17,0.93
2023-10-03,17.35,20.41,15.2,93.69,6.19,1.21
2023-10-04,16.3,19.43,14.37,92.65,8.92,1.41
2023-10-05,16.85,20.61,13.46,90.56,1.7,1.15
2023-10-06,17.1,21.1,14.37,90.69,1.73,1.48
2023-10-07,16.6,20.47,14.05,93.18,0.69,1.36
2023-10-08,16.55,20.51,13.96,89.18,0.23,1.17
2023-10-09,16.26,20.38,13.28,89.07,0.53,1.35
2023-10-10,16.48,20.43,13.33,89.72,0.18,1.23
2023-10-11,15.12,19.64,11.89,70.44,0.37,1.14
2023-10-12,14.76,18.76,11.9,82.98,1.15,1.27
2023-10-13,15.1,19.28,12.34,82.27,0.08,1.17
2023-10-14,13.88,17.86,11.08,85.73,0.28,1.19
2023-10-15,13.78,18.32,10.54,85.23,0.01,1.1
2023-10-16,13.7,17.12,10.92,83.8,0.87,0.91
2023-10-17,13.26,17.35,10.43,78.92,1.06,1.1
2023-10-18,12.52,17.2,9.45,68.83,0.01,1.27
2023-10-19,12.0,16.89,8.69,69.46,0.0,1.29
2023-10-20,11.91,16.35,8.84,69.43,0.01,1.19
2023-10-21,11.97,16.53,9.17,72.61,0.0,1.18
2023-10-22,12.2,17.02,9.13,68.26,0.0,1.3
2023-10-23,12.52,17.32,9.25,62.0,0.0,1.24
2023-10-24,12.62,17.35,9.31,65.46,0.0,1.22
2023-10-25,12.71,17.56,9.1,66.8,0.0,1.3
2023-10-26,12.35,17.03,9.18,69.18,0.0,1.27
2023-10-27,11.88,15.67,9.55,84.26,0.0,1.2
2023-10-28,12.21,16.31,9.61,82.51,0.0,1.16
2023-10-29,12.38,16.9,9.37,81.01,0.0,1.07
2023-10-30,13.04,17.53,10.2,71.48,0.0,1.25
2023-10-31,13.2,17.84,10.16,71.52,0.0,1.05
2023-11-01,12.8,16.73,10.44,67.89,0.0,1.04
2023-11-02,12.94,17.53,10.0,70.55,0.0,1.25
2023-11-03,11.94,16.32,9.38,74.49,0.0,1.22
2023-11-04,10.94,15.29,7.99,75.17,0.02,1.24
2023-11-05,11.1,15.4,8.52,79.21,0.31,1.1
2023-11-06,10.61,15.06,7.89,76.6,0.01,1.14
2023-11-07,10.71,15.24,7.98,76.23,0.0,1.24
2023-11-08,10.43,14.75,7.46,77.5,0.0,1.32
2023-11-09,10.52,14.91,7.65,68.56,0.0,1.15
2023-11-10,10.74,15.84,7.44,69.83,0.0,1.17
2023-11-11,10.9,15.75,7.99,71.09,0.0,1.18
2023-11-12,10.63,14.77,8.04,78.42,0.0,1.23
2023-11-13,11.76,16.47,8.78,78.09,0.0,1.1
2023-11-14,12.01,16.16,9.56,66.6,0.0,0.98
2023-11-15,11.99,16.28,9.67,76.04,0.0,1.03
2023-11-16,11.99,16.65,8.83,69.33,0.0,1.17
2023-11-17,11.95,17.09,8.39,69.29,0.0,1.22
2023-11-18,11.55,15.7,8.63,81.33,0.0,1.21
2023-11-19,12.08,16.61,9.53,82.5,0.0,0.96
2023-11-20,12.14,17.13,9.23,76.44,0.0,1.21
2023-11-21,11.08,15.65,8.52,70.75,0.0,1.22
2023-11-22,10.03,14.61,7.28,76.29,0.0,1.18
2023-11-23,10.53,15.66,6.93,70.16,0.0,1.1
2023-11-24,10.57,15.15,7.72,69.25,0.0,1.09
2023-11-25,10.33,15.0,7.15,74.79,0.0,1.24
2023-11-26,11.45,16.06,8.15,70.97,0.0,1.01
2023-11-27,12.1,15.97,9.5,63.63,0.0,0.92
2023-11-28,10.72,15.44,7.68,75.67,0.0,1.03
2023-11-29,10.33,14.79,7.33,67.69,0.0,1.14
2023-11-30,9.81,15.43,6.74,61.2,0.0,1.14
2023-12-01,9.52,14.69,5.86,74.42,0.0,1.07
2023-12-02,9.97,15.82,5.77,57.09,0.0,1.36
2023-12-03,9.65,15.72,5.45,57.46,0.0,1.45
2023-12-04,9.7,15.78,5.81,57.58,0.0,1.39
2023-12-05,9.37,15.55,4.99,70.22,0.01,1.27
2023-12-06,8.98,14.92,4.47,65.99,2.62,1.29
2023-12-07,8.72,12.84,5.93,60.66,1.7,0.92
2023-12-08,8.15,13.39,4.16,66.16,0.06,1.27
2023-12-09,7.69,12.73,4.65,60.82,0.0,1.04
2023-12-10,7.04,12.62,2.71,64.17,0.0,1.07
2023-12-11,7.34,12.49,4.27,63.63,0.0,1.03
2023-12-12,6.35,11.59,2.82,61.03,0.0,1.09
2023-12-13,5.61,9.84,2.85,69.41,0.04,1.14
2023-12-14,6.98,12.2,3.5,67.85,0.0,1.19
2023-12-15,8.57,13.65,5.87,58.82,0.0,0.92
2023-12-16,8.63,14.77,4.83,56.55,0.0,1.06
2023-12-17,7.63,13.62,3.95,48.04,0.0,1.14
2023-12-18,6.92,13.33,2.89,42.83,0.0,1.31
2023-12-19,7.07,12.72,3.28,48.63,0.0,1.15
2023-12-20,9.02,14.72,3.68,53.46,0.0,0.96
2023-12-21,10.47,14.65,8.42,54.74,0.0,0.9
2023-12-22,9.8,13.68,7.75,63.73,0.0,0.86
2023-12-23,9.49,14.39,6.35,73.23,0.0,0.96
2023-12-24,8.66,13.0,6.15,74.49,0.0,1.24
2023-12-25,8.48,13.47,5.7,72.75,0.0,1.18
2023-12-26,8.56,14.04,5.38,72.32,0.0,1.16
2023-12-27,8.73,13.62,6.18,75.91,0.0,1.04
2023-12-28,8.08,12.93,5.67,78.82,0.0,1.08
2023-12-29,8.07,13.78,4.33,63.08,0.0,1.19
2023-12-30,7.72,12.97,4.33,56.97,0.0,1.2
2023-12-31,7.64,12.69,5.03,54.33,0.0,1.09
2024-01-01,6.58,12.13,3.17,59.77,0.0,1.35
2024-01-02,5.87,11.06,2.07,62.64,0.0,1.25
2024-01-03,5.75,11.28,2.02,63.14,0.0,1.22
2024-01-04,5.4,11.05,1.08,60.63,0.0,1.33
2024-01-05,5.79,11.2,2.03,59.43,0.0,1.28
2024-01-06,5.9,11.06,2.53,59.97,0.0,1.17
2024-01-07,6.38,11.32,3.46,73.84,0.0,1.19
2024-01-08,6.28,11.84,2.04,68.34,0.0,1.3
2024-01-09,6.96,12.75,3.62,58.28,0.0,1.39
2024-01-10,6.72,13.34,2.08,61.35,0.0,1.44
2024-01-11,6.4,12.95,1.45,59.7,0.0,1.25
2024-01-12,7.32,13.64,2.62,50.1,0.0,1.16
2024-01-13,8.63,14.84,4.31,47.35,0.0,1.18
2024-01-14,8.01,13.52,4.73,55.18,0.0,1.19
2024-01-15,6.57,11.51,3.62,63.74,0.0,1.15
2024-01-16,5.28,10.48,2.21,69.62,0.01,1.28
2024-01-17,4.34,9.67,1.44,66.67,0.03,1.2
2024-01-18,3.84,9.56,-0.09,67.02,0.0,1.31
2024-01-19,4.42,9.98,0.79,60.82,0.0,1.23
2024-01-20,4.54,10.82,0.74,57.26,0.0,1.2
2024-01-21,3.6,9.57,-0.64,53.29,0.03,1.4
2024-01-22,4.44,11.07,-1.3,56.17,0.02,1.06
2024-01-23,4.71,10.42,1.5,54.38,0.01,1.24
2024-01-24,4.11,9.89,0.71,59.38,0.0,1.29
2024-01-25,3.28,8.94,-0.81,58.96,0.0,1.33
2024-01-26,3.7,9.35,0.35,58.6,0.08,1.31
2024-01-27,3.87,9.97,-0.4,59.28,0.0,1.49
2024-01-28,4.86,11.76,0.1,56.19,0.0,1.35
2024-01-29,5.4,11.12,2.24,57.01,0.1,1.23
2024-01-30,4.42,10.09,0.73,64.6,0.08,1.32
2024-01-31,4.65,10.48,0.88,65.01,0.04,1.25
2024-02-01,4.14,10.43,-0.28,62.07,0.07,1.4
2024-02-02,4.38,10.48,0.51,62.91,0.1,1.85
2024-02-03,6.14,13.56,1.07,48.47,0.0,1.58
2024-02-04,5.32,10.66,0.92,59.34,0.25,1.05
2024-02-05,4.57,10.94,0.23,72.73,0.07,1.52
2024-02-06,4.89,11.68,0.63,59.09,0.0,1.89
2024-02-07,5.09,13.06,0.33,49.37,0.02,2.11
2024-02-08,4.99,12.41,0.27,41.01,0.02,1.93
2024-02-09,5.67,13.18,-0.29,39.08,0.01,1.54
2024-02-10,7.22,14.69,2.2,37.51,0.0,1.46
2024-02-11,7.21,14.27,1.84,35.24,0.0,1.57
2024-02-12,7.57,14.03,2.16,43.0,0.01,1.62
2024-02-13,8.41,13.84,4.87,46.02,0.02,1.4
2024-02-14,7.27,11.27,4.88,57.2,0.55,1.02
2024-02-15,7.83,13.12,3.99,65.23,0.21,1.49
2024-02-16,9.04,15.2,5.06,52.43,0.01,1.56
2024-02-17,8.76,14.83,4.99,54.76,0.1,1.65
